url,get_date,page_status,directory,cod,status,last_status,last_update,Dati_relativi_al_lotto_description,Dati_relativi_al_lotto_INDIRIZZO,Dati_relativi_al_lotto_LOTTO,Dati_relativi_al_lotto_NUMERO_BENI,Dati_relativi_al_lotto_GENERE,Dati_relativi_al_lotto_CATEGORIA,Dati_relativi_al_lotto_VALORE_DI_STIMA,Dati_relativi_ai_beni_tipo,Dati_relativi_ai_beni_description,Dati_relativi_ai_beni_INDIRIZZO,Dati_relativi_ai_beni_PIANO,Dati_relativi_ai_beni_DISPONIBILITÀ,Dati_relativi_ai_beni_VANI,Dati_relativi_ai_beni_METRI_QUADRI,Dati_relativi_ai_beni_METRI_QUADRI_MIN,Dati_relativi_ai_beni_METRI_QUADRI_MAX,Dati_relativi_ai_beni_CERTIFICAZIONE_ENERGETICA,Dati_relativi_ai_beni_DATI_CATASTALI,Dati_relativi_alla_Vendita_DATA_E_ORA_UDIENZA,Dati_relativi_alla_Vendita_DATA_E_ORA_VENDITA,Dati_relativi_alla_Vendita_TIPO_VENDITA,Dati_relativi_alla_Vendita_MODALITA_VENDITA,Dati_relativi_alla_Vendita_LUOGO_DELLA_VENDITA,Dati_relativi_alla_Vendita_LUOGO_PRESENTAZIONE_OFFERTA,Dati_relativi_alla_Vendita_TERMINE_PRESENTAZIONE_OFFERTE,Dati_relativi_alla_Vendita_PREZZO_BASE,Dati_relativi_alla_Vendita_OFFERTA_MINIMA,Dati_relativi_alla_Vendita_RIALZO_MINIMO_IN_CASO_DI_GARA,Dati_relativi_alla_Vendita_DEPOSITO_CAUZIONALE,Dati_relativi_alla_Vendita_DEPOSITO_IN_CONTO_SPESE,Dati_relativi_alla_Vendita_DATA_INIZIO_GARA,Dati_relativi_alla_Vendita_DATA_FINE_GARA,Dettaglio_procedura_e_contatti_TRIBUNALE,Dettaglio_procedura_e_contatti_TIPO_PROCEDURA,Dettaglio_procedura_e_contatti_RUOLO,Dettaglio_procedura_e_contatti_RUOLO_1,Dettaglio_procedura_e_contatti_RUOLO_2,Numero_dei_Creditori,Dettaglio_procedura_e_contatti_DELEGATO_ALLA_VENDITA,Dettaglio_procedura_e_contatti_RECAPITI,Dettaglio_procedura_e_contatti_EMAIL,Dettaglio_procedura_e_contatti_CUSTODE_GIUDIZIARIO,Dettaglio_procedura_e_contatti_GIUDICE,Dettaglio_procedura_e_contatti_IVG,zip,asd,Dati_relativi_ai_beni_DENUNCIA_CATASTALE,Dati_relativi_alla_Vendita_RIALZO_MINIMO,Dettaglio_procedura_e_contatti_ENTE,Dettaglio_procedura_e_contatti_COMMISSARIO_LIQUIDATORE,Dettaglio_procedura_e_contatti_LIQUIDATORE_GIUDIZIALE,Dettaglio_procedura_e_contatti_CURATORE,Dettaglio_procedura_e_contatti_PROFESSIONISTA_DELEGATO,Dettaglio_procedura_e_contatti_COMMISSARIO_GIUDIZIALE,Dati_relativi_alla_Vendita_PRESENTAZIONE_DOMANDA,Dettaglio_procedura_e_contatti_CURATORE_FALLIMENTARE
https://www.astegiudiziarie.it/vendita-asta-appartamento-roma-via-ugo-ojetti-504-1818963,2021-02-26 00:35,OK,"media/Comune Roma, Roma, Italia/1818963",COD. 4196083,GARA DA APRIRE,"ABITAZIONE DI TIPO CIVILE, MAGAZZINI E LOCALI...",,Appartamento con posto auto coperto e cantina,"Via Ugo Ojetti, 504, Roma (RM)",4,3,IMMOBILI,IMMOBILI - IMMOBILE RESIDENZIALE,,ABITAZIONE DI TIPO CIVILE,"Appartamento di superficie catastale di mq 80, sito all’interno del complesso immobiliare denominato “Centro Integrato Parco Talenti”. Per le ulteriori notizie descrittive dei beni in oggetto si fa riferimento alla perizia di stima","Via Ugo Ojetti, 504, Roma (RM)",S1,,,11 mq,,,,"Foglio:274, Particella:1939, Subalterno:542",2021-03-01 14:30:00,,senza incanto,Asincrona telematica,,,2021-02-26 12:00:00,195000.0,195000.0,3000.0,10% del prezzo offerto,,"01/03/2021, all’esito della valutazione delle offerte",,Bergamo,NUOVO CONCORDATO PREVENTIVO,4 / 2019,4.0,2019.0,,,,,,De Simone Laura,,137,,,,,,Ravasio Eugenio,,,,,
https://www.astegiudiziarie.it/vendita-asta-appartamento-roma-via-umberto-grosso-23-1810552,2021-02-25 22:41,OK,"media/Comune Roma, Roma, Italia/1810552",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.astegiudiziarie.it/vendita-asta-appartamento-roma-via-umberto-grosso-34-1810236,2021-02-26 00:21,OK,"media/Comune Roma, Roma, Italia/1810236",COD. 2815674,GARA CONCLUSA,ABITAZIONE DI TIPO CIVILE,,"100% piena proprietà di porzione di fabbricato sito in Comune di Roma, Ostia Lido, via Umberto Grosso n. 34, appartamento ad uso civile abitazione posto al piano primo, contraddistinto con l’int. 6, catastalmente composto da: ingresso, soggiorno, corridoio disimpegno, due camere, bagno, cucina e un balcone","via Umberto Grosso 34, Roma (RM)",LOTTO UNICO,1,IMMOBILI,IMMOBILI - IMMOBILE RESIDENZIALE,"€ 170.000,00",ABITAZIONE DI TIPO CIVILE,"100% piena proprietà di porzione di fabbricato sito in Comune di Roma, Ostia Lido, via Umberto Grosso n. 34, e precisamente: - appartamento ad uso civile abitazione posto al piano primo, contraddistinto con l’int. 6, catastalmente composto da: ingresso, soggiorno, corridoio disimpegno, due camere, bagno, cucina e un balcone. A confine con: distacco su via Umberto Grosso, vano scala, affaccio su corte condominiale, salvi altri e diversi confini; Il tutto censito al Catasto dei Fabbricati del Comune di Roma al foglio 1093, part. 83 - sub. 6, via Umberto Grosso n. 34, piano 1, int. 6, z.c. 7, cat. A/2, classe 4, cons. 5 vani, superf. cat. tot. 77 mq, r.c. € 890,89; Lo stato dei luoghi corrisponde alla planimetria catastale. Il fabbricato di cui fa parte il sopra descritto bene è stato edificato, giusta progetto n. 67126 del 1962 e licenza edilizia n. 161 del 1962 e successivo progetto n. 22553 del 1971 e corrispondente licenza n. 1118 del 1971. Come precisato dal perito nella relazione integrativa depositata in data 14/10/2018, rispetto al all’ultimo progetto assentito, la planimetria catastale presenta delle piccole variazioni interne che dovranno essere regolarizzate mediante presentazione di una CILA in sanatoria al costo complessivo di € 2.500,00 circa, già decurtato dal valore del bene. Spese condominiali, eventuali atti d’obbligo e vincolo paesaggistico ex L. 1497/39 e di protezione delle coste e dei mari ex L. 431/85 come in perizia. E’ presente attestazione di agibilità n. 505 del 23/06/1972. E’ presente APE con attribuzione di classe energetica E, con validità al 7/09/2028. L’immobile è in buono stato di conservazione ma non sono stati esibiti i certificati degli impianti elettrico, termico e idrico. Il tutto come meglio descritto nell’elaborato peritale e integrativo in atti a firma dell’Arch. Roberto Giannini. Il sopra descritto bene è libero.","via Umberto Grosso 34, Roma (RM)",1,,,,,,,"Foglio:1093, Particella:83, Subalterno:6",2021-02-18 14:00:00,,senza incanto,Asincrona telematica,,,2021-02-17 23:59:00,134000.0,100500.0,5000.0,,,"18/02/2021, all’esito della valutazione delle offerte",,Roma,ESECUZIONE IMMOBILIARE POST LEGGE 80,959 / 2017,959.0,2017.0,,"Cordaro Angela Maria Lorena
(Procede alle operazioni di vendita)",,,"I.V.G DI ROMA S.R.L. ISTITUTO VENDITE GIUDIZIARIE
(Gestisce la visita del bene)",Pigozzo Cristina,,121,,,,,,,,,,,
https://www.astegiudiziarie.it/vendita-asta-appartamento-roma-via-val-maira-18-1826700,2021-02-26 00:05,OK,"media/Comune Roma, Roma, Italia/1826700",COD. 2808657,GARA DA APRIRE,ABITAZIONE DI TIPO CIVILE,,"Quota pari a 1/1 del diritto di proprietà su appartamento sito in Roma, Via Val Maira 18, piano primo, interno 3 (tre), composto da doppio ingressi con due differenti porte di accesso dal pianerottolo, soggiorno, sala da pranzo, cucina, disimpegno, 3 camere da letto, 3 bagni, un ripostiglio, 3 balconi e una loggia, per complessivi mq. 154, oltre una cantina situata al piano interrato, identificata con il n. 4, con una superficie di circa 6 mq e un posto auto condominiale.","Via Val Maira 18, Roma (RM)",LOTTO UNICO,1,IMMOBILI,IMMOBILI - IMMOBILE RESIDENZIALE,"€ 399.750,32",ABITAZIONE DI TIPO CIVILE,"Quota pari a 1/1 del diritto di proprietà su appartamento sito in Roma, Via Val Maira 18, piano 1, int. 3, composto da doppio ingressO con due differenti porte di accesso dal pianerottolo, soggiorno, sala da pranzo, cucina, disimpegno, 3 camere da letto, 3 bagni, un ripostiglio, 3 balconi e una loggia, per complessivi mq. 154, oltre una cantina situata al piano interrato, ident. con il n. 4, con una superficie di circa 6 mq e un posto auto condominiale. Identificato al Cat. Fabbricati del Comune di Roma al foglio n. 268, part. 175, sub. 3, z.c. 4, cat. A/2, classe 3, cons. 8,5, sup. cat. tot. 154 mq. Tot. escluse aree scoperte 146 mq., rendita cat.euro 2.063,25, indirizzo: Via Val Maira n. 18, piano 1-S1, int. 3. L’appartamento confina a nord e ad ovest con rampa autorimessa, a est con app. int. 4 e a sud con distacco verso giardino condominiale, salvo altri; la cantina confina con corridoio condominiale, cantina n. 3 e cantina n.5, salvo altri Limmobile risulta regolare per la legge n° 47/1985. La costruzione è antecedente al 01/09/1967. La palazzina in cui è presente lunità immobiliare è stata realizzata con Licenza edilizia n. 184 del 23/01/1961, protocollo n. 28873/1960, successiva variante con protocollo n. 36870 del 15/06/1962 e ulteriore variante con protocollo n. 59088 del 02/11/1962. Limmobile ha ottenuto lagibilità n. 367/65 con protocollo n. 39671/65. Lo stato di fatto dell’appartamento non corrisponde al titolo edilizio, sussistono difformità edilizie sia esterne che interne al bene e, precisamente: a) all’esterno: la chiusura di una loggia coperta e chiusa su tre lati con apposizione di finestra sul davanzale e porta finestra di uscita su balcone a realizzazione di un nuovo ambiente ad ampliamento della cucina esistente. Tale opera non è sanabile, pertanto, è necessaria la demolizione e il ripristino della loggia aperta al costo stimato di € 6.000,00. b) all’interno: - è stato inglobato nellabitazione, creando un ripostiglio, lo spazio adibito a chiostrina condominiale presente tra la loggia coperta, il disimpegno dellingresso di servizio allappartamento e lascensore. Tale ambiente è abusivo e non è suscettibile di sanatoria, pertanto è necessaria la sua demolizione al costo di € 2.000,00; - la porta di comunicazione tra il soggiorno e la sala da pranzo è stata chiusa per creare due stanze indipendenti; occorre riaprire lapertura della porta al costo di circa € 1.000,00. Per tutte le irregolarità riscontrate, occorre presentare una SCIA, per accertamento di conformità con richiesta in riduzione in pristino dello stato dei luoghi firmata da tecnico abilitato, al costo complessivo di euro 2.750,00. I costi totali ammontano a complessive € 11.750,00. Formalità pregiudizievoli: un’ipoteca volontaria e un pignoramento. Stato di occupazione: - una porzione dell’immobile risulta occupato da terzi in virtù di contratto di locazione del 01/10/2015, registrato il 05/11/2018 presso l’Agenzia dell’Entrate Direz. Prov. di Frosinone, munito di timbro postale per la data certa del 01/10/2015 antecedente al pignoramento, con durata dal 01/10/2015 al 30/09/2024, al canone annuo di euro 2.400,00. Oggetto del predetto contratto di locazione è l’uso esclusivo della stanza balconata caratterizzata da parete lignea, con annesso bagno completo di doccia e il posto auto condominiale, nonché l’uso condiviso degli spazi comuni, della cucina e della veranda. - La restante parte dell’immobile risulta occupato da terzi in virtù di contratto di locazione non opponibile alla procedura, perché datato 09/10/2018, registrato il 02/11/2018 e, pertanto, in data successiva alla trascrizione del pignoramento (12.06.2017), presso l’Agenzia dell’Entrate Direz. Prov. di Frosinone, con scadenza al 31/10/2022 e al canone annuo di euro 13.080,00. Il tutto come meglio descritto nell’elaborato peritale depositato in atti.","Via Val Maira 18, Roma (RM)",1,OCCUPATO,,154,154.0,,,"Foglio:268, Particella:175, Subalterno:3",2021-04-13 16:00:00,,senza incanto,Asincrona telematica,,,2021-04-12 23:59:00,319800.0,239850.0,10000.0,,,"13/04/2021, all’esito della valutazione delle offerte",,Roma,ESECUZIONE IMMOBILIARE POST LEGGE 80,995 / 2017,995.0,2017.0,,"Gualtieri Maria
(Procede alle operazioni di vendita)",Tel. 0689569801,pvp@visiteivgroma.it,"IVG DI ROMA SRL
(Gestisce la visita del bene)",Ciufolini Romolo,,141,,,,,,,,,,,
https://www.astegiudiziarie.it/vendita-asta-appartamento-roma-via-valerio-corvino-n-63-65-1822225,2021-02-25 22:44,OK,"media/Comune Roma, Roma, Italia/1822225",COD. 4197080,GARA DA APRIRE,"ABITAZIONE DI TIPO CIVILE, GARAGE O AUTORIMES...",,"100% piena proprietà di porzioni di fabbricato sito in Comune di Roma, via Valerio Corvino n. 63-65, e precisamente - appartamento ad uso civile abitazione posto al piano terra, contraddistinto con l’int. 2, catastalmente composto da: soggiorno con angolo cottura, disimpegno, bagno, camera, e due terrazze a livello; - garage posto al piano seminterrato contraddistinto con la lettera b); - cantina posta al piano seminterrato.","via Valerio Corvino n. 63-65, Roma (RM)",LOTTO UNICO,3,IMMOBILI,IMMOBILI - IMMOBILE RESIDENZIALE,,ABITAZIONE DI TIPO CIVILE,"100% piena proprietà di porzioni di fabbricato sito in Comune di Roma, via Valerio Corvino n. 63-65, e precisamente - appartamento ad uso civile abitazione posto al piano terra, contraddistinto con l’int. 2, catastalmente composto da: soggiorno con angolo cottura, disimpegno, bagno, camera, e due terrazze a livello. A confine con: vialetto d’accesso condominiale, vano scala, appartamento int. 1 (sub. 5), salvi altri e diversi confini (l’appartamento). Il tutto censito al Catasto dei Fabbricati del Comune di Roma al foglio 1007, part. 1772 - sub. 7 e sub. 8 graffati tra loro, z.c. 6, via Valerio Corvino n. 65, piano T, int. 2, cat. A/2, classe 4, cons. 2,5 vani, superf. catast. tot. 38 mq, r.c. € 296,96 (l’appartamento); Lo stato dei luoghi dell’appartamento non è conforme ai progetti edilizi sia per una diversa tramezzatura interna che per un diverso posizionamento di alcune finestre e aperture sulle facciate dell’immobile, irregolarità sanabili mediante presentazione di una SCIA in sanatoria al costo complessivo di € 5.114,00 inclusi oneri, sanzioni e spese tecniche già detratte dal prezzo di stima. A tal riguardo si precisa che con form. n. 202553/90180 del 15/11/2007 è stato trascritto un atto d’obbligo tra la società costruttrice e il Comune di Roma che, tra gli altri, “impone l’obbligo di destinare e mantenere permanentemente ed irrevocabilmente la destinazione d’uso dei locali al piano interrato, seminterrato, al piano servizi e al piano sottotetto a servizio dell’edificio, come riportato nella planimetria A”. Trattandosi quindi di abuso non sanabile sarà necessario ripristinare lo stato originario dei luoghi, il tutto al costo di circa € 4.500,00 stimato in perizia e già detratto dal prezzo di stima. Il fabbricato di cui fa parte il sopra descritto bene è stato edificato originariamente in assenza di titolo edilizio. Successivamente, giusta domanda di condono n. 85/8536 del 12/12/85, è stata rilasciata concessione in sanatoria n. 21.267 del 24/02/1997. L’attuale fabbricato è stato però realizzato nel 2008, quale intervento edilizio di demolizione e ricostruzione nel medesimo lotto di sedime di precedente costruzione, in forza di progetto n. 55013/2006, cui è seguito il rilascio del Permesso di Costruire n. 1150 del 24/12/2007, subordinato alla stipula dell’atto d’obbligo sopra menzionato. Successivamente sono state presentate varianti in corso d’opera protocollate al n. 13975 del 14/02/2008 e, inoltre, è stata depositata ulteriore documentazione aggiuntiva presso l’ex Municipio X (ora VII) in data 11/11/2008 al prot. n. 85600 al PDC del 26/06/2008 prot. 54219. In data 18/11/2008 è stato presentato con prot. n. 87977 il certificato di collaudo. In ultimo, la società costruttrice con prot. 78671 del 24/11/2008 ha presentato domanda di certificato di agibilità non ancora rilasciato. Spese e millesimi condominiali, formalità pregiudizievoli, atti d’obbligo o vincoli, destinazione urbanistica e parti comuni come in perizia. È presente APE con attribuzione di classe energetica G, con validità al 10/09/2028. L’immobile è in discreto stato di conservazione e sono stati esibiti i certificati di conformità dell’impianto elettrico e idrico. L’appartamento è sprovvisto di caldaia a gas. Il tutto come meglio descritto nell’elaborato peritale e nella relazione integrativa in atti a firma dell’arch. Roberto Giannini. I sopra descritti beni sono nella disponibilità delle debitrici esecutate che non vi abitano. L’aggiudicatario potrà chiedere la liberazione sin dal momento dell’aggiudicazione. In corso di liberazione. Si precisa che in corso di procedura è stata trascritto un atto di accettazione tacita dell’eredità necessaria per dare continuità alle trascrizioni nel ventennio ed è stato altresì verificato che le debitrici esecutate, al momento dell’acquisto, erano entrambe coniugate in regime di comunione legale dei beni.","via Valerio Corvino n. 63-65, Roma (RM)",s1,,,,,,,"Foglio:1007, Particella:1772, Subalterno:22",2021-04-13 15:00:00,,senza incanto,Asincrona telematica,,,2021-04-12 23:59:00,156500.0,117375.0,3000.0,,,"13/04/2021, all’esito della valutazione delle offerte",,Roma,ESECUZIONE IMMOBILIARE POST LEGGE 80,987 / 2017,987.0,2017.0,,"Cordaro Angela Maria Lorena
(Procede alle operazioni di vendita)",,pvp@visiteivgroma.it,"I.V.G DI ROMA S.R.L. ISTITUTO VENDITE GIUDIZIARIE
(Gestisce la visita del bene)",Pigozzo Cristina,,118,,,,,,,,,,,
https://www.astegiudiziarie.it/vendita-asta-appartamento-roma-viale-angelico-70-1816733,2021-02-25 23:05,OK,"media/Comune Roma, Roma, Italia/1816733",COD. 4195474,GARA DA APRIRE,ABITAZIONE DI TIPO ECONOMICO,,"Diritto di piena proprietà su appartamento sito in Roma – Viale Angelico n. 70, int. 33, piano 8","Viale Angelico 70, Roma (RM)",LOTTO UNICO,1,IMMOBILI,IMMOBILI - IMMOBILE RESIDENZIALE,,ABITAZIONE DI TIPO ECONOMICO,"Diritto di piena proprietà su appartamento sito in Roma – Viale Angelico n. 70, int. 33, piano 8. Il quartiere ove è ubicato l’immobile è da considerarsi commercialmente pregiato, poiché fornito di ogni servizio e vicino sia al Tribunale penale che civile. Il fabbricato di cui è parte l’immobile è stato edificato a metà degli anni trenta e risulta in buono stato di mantenimento, con riscaldamento centralizzato, scale in marmo e l’entrata condominiale denota una certa cura costruttiva. L’immobile risulta composto da un ingresso munito di un armadio a muro di forma irregolare, soggiorno, ripostiglio, una camera da letto, cucina con balcone e bagno; è molto luminoso ed in buono stato manutentivo. Ha una superficie convenzionale di 76,17 mq. È identificato al Catasto Fabbricati del Comune di Roma al Foglio n. 397, part. 22, sub. 68, cat. A/3, classe 4, consistenza 4 vani, superficie catastale 76 mq, r.c. euro 919,29. Confina: con Viale Angelico, corte interna, scala condominiale, appartamento int. 32, salvo altri. Il fabbricato di cui è parte l’immobile è stato costruito a seguito di regolare permesso rilasciato dal Governatore di Roma a cui è seguito il rilascio della licenza di abitabilità n. 1013 del 28 Dicembre 1937. Il progetto da cui è derivato l’immobile ha avuto una prima approvazione il 19 Ottobre 1935, cui è succeduto un progetto in variante approvato in data 16 Ottobre 1936. Raffrontando la pianta catastale con gli elaborati di progetto risultano due differenze: una modifica del vano ingresso, ampliato a danno della camera da letto e la realizzazione del balcone della cucina. Tali modifiche realizzate al momento della costruzione risultano comunque negli atti del N.C.E.U. dal 30 Dicembre 1939 ed il Governatore, rilasciando il Certificato di Abitabilità già nel 1937, sicuramente ha ritenuto ininfluenti urbanisticamente le piccole modifiche effettuate in corso di costruzione. Pertanto, rilevato che la planimetria catastale del 1939 è conforme allo stato attuale dei luoghi, si ritiene che non sia necessario ricorrere ad alcuna forma di regolarizzazione. Si rappresenta che sull’immobile risulta trascritta alla data del 21.12.2017 Reg. part. 101137, una domanda giudiziale di esecuzione in forma specifica di contratto preliminare di compravendita ex art. 2932 c.c., presentata presso il Tribunale di Patti il 24.11.2017 Rep. n. 7659 in danno dell’esecutato. Tale domanda comunque non è opponibile alla procedura poiché trascritta successivamente al pignoramento. L’immobile risulta inoltre occupato da terzo con titolo non opponibile alla procedura, in corso di liberazione. Il tutto come meglio descritto nell’elaborato peritale depositato in atti.","Viale Angelico 70, Roma (RM)",8,IN CORSO DI LIBERAZIONE,,"76,17",76.17,,,"Foglio:397, Particella:22, Subalterno:68",2021-03-25 15:00:00,,senza incanto,Asincrona telematica,,,2021-03-24 23:59:00,270000.0,202500.0,5000.0,,,"25/03/2021, all’esito della valutazione delle offerte",,Roma,ESECUZIONE IMMOBILIARE POST LEGGE 80,960 / 2016,960.0,2016.0,,"Ancora Maria
(Procede alle operazioni di vendita)",Tel. 0689569801,pvp@visiteivgroma.it,,Mazzaro Flora,"IVG DI ROMA SRL
(Gestisce la visita del bene)",195,,,,,,,,,,,
https://www.astegiudiziarie.it/vendita-asta-appartamento-roma-viale-angelico-n-12-1820200,2021-02-26 00:22,OK,"media/Comune Roma, Roma, Italia/1820200",COD. 2814210,DA BANDIRE TRA PIÙ DI 15 GIORNI,ABITAZIONE DI TIPO CIVILE,,"APPARTAMENTO CON ANNESSO LOCALE CANTINA, COMPOSTO DA UN INGRESSO IN DIRETTA COMUNICAZIONE CON UN CORRIDOIO DI DISTRIBUZIONE PER QUATTRO CAMERE, CUCINA, BAGNO, RIPOSTIGLIO E DI UN BALCONE A LIVELLO","VIALE ANGELICO N. 12, Roma (RM)",LOTTO UNICO,1,IMMOBILI,IMMOBILI - IMMOBILE RESIDENZIALE,,ABITAZIONE DI TIPO CIVILE,"APPARTAMENTO CON ANNESSO LOCALE CANTINA, COMPOSTO DA UN INGRESSO IN DIRETTA COMUNICAZIONE CON UN CORRIDOIO DI DISTRIBUZIONE PER QUATTRO CAMERE, CUCINA, BAGNO, RIPOSTIGLIO E DI UN BALCONE A LIVELLO.","VIALE ANGELICO N. 12, Roma (RM)",2,,,,,,,,,2021-03-24 12:00,con incanto,Presso il venditore,VIA ANDREA DORIA 3 - Roma 00192,,2021-03-24 11:00:00,440235.0,,,10% del prezzo base,15%,,,Roma,CONTENZIOSO CIVILE,64699 / 2010,64699.0,2010.0,,"Ermini Enrica
(Procede alle operazioni di vendita)","Cell. 06 37 512 484
Tel. 06 37 351 292 - 37 512 484
Fax 06 37 354 630",eermini@notariato.it,,ERASMO GABRIELLO,,,,,"€ 3.000,00",,,,,,,Presso lo studio del professionista delegato,
https://www.astegiudiziarie.it/vendita-asta-appartamento-roma-viale-cortina-d'ampezzo-60-1810769,2021-02-25 23:59,OK,"media/Comune Roma, Roma, Italia/1810769",COD. 4166711,GARA ARCHIVIATA,ABITAZIONE DI TIPO CIVILE,SOSPESA,"Proprietà su appartamento posto al piano 3, int. 6, composto da 3 camere e accessori per complessivi mq 180 commerciali, oltre cantina ed. c - piano terra - int. 8. Posto auto p s1 int. 8.","VIALE CORTINA DAMPEZZO 60, Roma (RM)",LOTTO UNICO,1,IMMOBILI,IMMOBILI - IMMOBILE RESIDENZIALE,,ABITAZIONE DI TIPO CIVILE,"Quota pari a 1/1 del diritto di proprietà su appartamento sito in Roma alla Via – Cortina d’Ampezzo n. 60, piano 3, int.6 composto da 3 camere e accessori per complessivi mq 180 commerciali, oltre cantina ed. c – piano terra – int.8; posto auto p s1 int. 8. Identificato al Catasto dei Fabbricati del Comune di Roma al foglio n. 223 part 726 sub 14/5/25","VIALE CORTINA DAMPEZZO 60, Roma (RM)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.astegiudiziarie.it/vendita-asta-appartamento-roma-viale-dell'astronomia-18-int-2-1774292,2021-02-25 22:20,OK,"media/Comune Roma, Roma, Italia/1774292",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.astegiudiziarie.it/vendita-asta-fabbricato-civile-roma-via-di-cervara-190-1812123,2021-02-25 22:34,OK,"media/Comune Roma, Roma, Italia/1812123",COD. 342624,DA BANDIRE TRA MENO DI 15 GIORNI,FABBRICATO,,Complesso immobiliare.,"Via di Cervara, 190, Roma (RM)",1,1,IMMOBILI,IMMOBILI - IMMOBILE RESIDENZIALE,,FABBRICATO,Complesso immobiliare.,"Via di Cervara, 190, Roma (RM)",,,,,,,,,,2021-03-10 15:00,competitiva,Presso il venditore,"Corso dItalia, 19 - Roma 00198",,2021-03-09 13:00:00,1064960.0,,,,,,,Roma,NUOVO CONCORDATO PREVENTIVO,124 / 2012,124.0,2012.0,,,Tel. 068555904,liq.cp124-12@legalmail.it,,Perna Barbara,,155,,,"€ 10.000,00",,,"Sed Bruno
(Procede alle operazioni di vendita)","Sed Bruno
(Gestisce la visita del bene)",,,,
https://www.astegiudiziarie.it/vendita-asta-villa-roma-largo-dell%E2%80%99olgiata-n-15-isola-63-lotto-c-1819865,2021-02-25 22:57,OK,"media/Comune Roma, Roma, Italia/1819865",COD. 4187805,GARA DA APRIRE,VILLA,,"Piena ed intera proprietà del villino unifamiliare con annesso box auto ed area scoperta, adibita a giardino, sito in Roma – Largo dell’Olgiata n.15, isola 63, lotto C – il villino è costituto da due livelli ed è composto da: ingresso, n. 2 soggiorni, n.5 camere da letto (3 al piano terra e 2 al piano soppalcato), n.6 bagni (4 al piano terra e 2 al piano soppalco), una stanza di servizio, un’ ampia cucina e una sala da pranzo, nonché da due verande e un camino, per complessivi mq. 1.238,66.","Largo dell’Olgiata n.15, isola 63, lotto C, Roma (RM)",LOTTO UNICO,1,IMMOBILI,IMMOBILI - IMMOBILE RESIDENZIALE,,VILLA,"Il villino è identificato al Catasto Fabbricati del Comune di Roma al foglio 37, part. 902, sub. 1, zona censuaria 6, cat. A/7, classe 8, vani 12, rendita catastale € 3.408,62.","Largo dell’Olgiata n.15, isola 63, lotto C, Roma (RM)",T,,,,,,,,2021-03-31 16:00:00,,senza incanto,Asincrona telematica,,,2021-03-30 23:59:00,2924800.0,2193600.0,20000.0,,,"31/03/2021, all’esito della valutazione delle offerte",,Roma,ESECUZIONE IMMOBILIARE POST LEGGE 80,1553 / 2015,1553.0,2015.0,,"Landolfi
(Procede alle operazioni di vendita)",Tel. 0689569801,pvp@visiteivgroma.it,"IVG DI ROMA SRL
(Gestisce la visita del bene)",Pigozzo,,,,,,,,,,,,,
